release_date,BAI00,BAI20,BAI30,BAI40,BAI50,BAI60,BAI80,BCI,BCTI,BDI,BDTI,BHSI,BLNG,BLPG,BPI,BSI,FBX,KAUI,KCCI,KCI,KJI,KLEI,KLWI,KMDI,KMEI,KNEI,KSAI,KSEI,KUEI,KUWI,KWAI,USRT,WCI,WCILASH,WCINYRD,WCIRDNY,WCIRDSH,WCISHGN,WCISHLA,WCISHNY,WCISHRD
2024-09-06,2179,957,3801,925,1010,291,4920,3356,585,1941,870,724,,,1294,1260,,3621,4467,52,254,7821,5209,6534,3788,7479,6957,1438,9054,6369,6381,516632,4775.2,714,732,2212,612,5842,6030,8451,6219
2024-09-09,2157,898,3810,942,1025,273,4829,3404,591,1958,880,719,,,1302,1259,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,516632,4775.2,714,732,2212,612,5842,6030,8451,6219
2024-09-10,2157,898,3810,942,1025,273,4829,3342,605,1941,885,714,,,1317,1258,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,516632,4775.2,714,732,2212,612,5842,6030,8451,6219
2024-09-11,2157,898,3810,942,1025,273,4829,3375,617,1963,885,710,,,1356,1259,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,479179,4775.2,714,732,2212,612,5842,6030,8451,6219
2024-09-12,2157,898,3810,942,1025,273,4829,3225,618,1927,883,709,,,1402,1263,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,479179,4168.5,718,704,2011,606,5256,5627,6661,5152
2024-09-13,2157,898,3810,942,1025,273,4829,3089,632,1890,883,707,,,1428,1264,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,479179,4168.5,718,704,2011,606,5256,5627,6661,5152
2024-09-16,2176,915,3816,1049,1014,282,4815,3089,644,1890,882,707,,,1428,1264,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,479179,4168.5,718,704,2011,606,5256,5627,6661,5152
2024-09-17,2176,915,3816,1049,1014,282,4815,3089,644,1890,888,707,,,1428,1264,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,479179,4168.5,718,704,2011,606,5256,5627,6661,5152
2024-09-18,2176,915,3816,1049,1014,282,4815,3089,644,1890,889,707,,,1428,1264,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,522557,4168.5,718,704,2011,606,5256,5627,6661,5152
2024-09-19,2176,915,3816,1049,1014,282,4815,3253,638,1976,897,707,,,1528,1276,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,522557,3970.5,717,713,2056,603,4928,5580,6364,4682
2024-09-20,2176,915,3816,1049,1014,282,4815,3235,628,1977,894,707,,,1538,1289,,4001,4313,52,252,7740,5557,6078,3538,6754,6803,1377,8774,6127,6219,522557,3970.5,717,713,2056,603,4928,5580,6364,4682
2024-09-23,2169,967,3803,964,978,279,4837,3275,601,1999,888,708,,,1552,1301,,4380,4077,51,248,7672,5460,5515,3381,5855,6521,1326,8029,5963,5763,522557,3970.5,717,713,2056,603,4928,5580,6364,4682
2024-09-24,2169,967,3803,964,978,279,4837,3301,598,2014,876,711,,,1560,1312,,4380,4077,51,248,7672,5460,5515,3381,5855,6521,1326,8029,5963,5763,522557,3970.5,717,713,2056,603,4928,5580,6364,4682
2024-09-25,2169,967,3803,964,978,279,4837,3315,582,2016,865,713,,,1543,1317,,4380,4077,51,248,7672,5460,5515,3381,5855,6521,1326,8029,5963,5763,522112,3970.5,717,713,2056,603,4928,5580,6364,4682
2024-09-26,2169,967,3803,964,978,279,4837,3580,572,2091,860,712,,,1498,1314,,4380,4077,51,248,7672,5460,5515,3381,5855,6521,1326,8029,5963,5763,522112,3690.7,717,722,2067,600,4212,5490,6028,4157
2024-09-27,2169,967,3803,964,978,279,4837,3689,566,2110,862,710,,,1446,1306,,4380,4077,51,248,7672,5460,5515,3381,5855,6521,1326,8029,5963,5763,522112,3690.7,717,722,2067,600,4212,5490,6028,4157
2024-09-30,2219,971,3813,1032,1003,268,5053,3649,554,2084,863,711,,,1414,1296,,4379,3740,51,248,7471,4818,4791,3069,4843,6136,1287,7296,5677,5266,522112,3690.7,717,722,2067,600,4212,5490,6028,4157
2024-10-01,2219,971,3813,1032,1003,268,5053,3649,537,2084,867,711,,,1414,1296,,4379,3740,51,248,7471,4818,4791,3069,4843,6136,1287,7296,5677,5266,522112,3690.7,717,722,2067,600,4212,5490,6028,4157
2024-10-02,2219,971,3813,1032,1003,268,5053,3399,521,1978,951,713,,,1364,1272,,4379,3740,51,248,7471,4818,4791,3069,4843,6136,1287,7296,5677,5266,507537,3690.7,717,722,2067,600,4212,5490,6028,4157
2024-10-03,2219,971,3813,1032,1003,268,5053,3399,508,1978,1039,713,,,1364,1272,,4379,3740,51,248,7471,4818,4791,3069,4843,6136,1287,7296,5677,5266,507537,3489.3,715,724,2061,590,3848,5258,5922,3815
2024-10-04,2219,971,3813,1032,1003,268,5053,3243,497,1928,1060,712,,,1388,1258,,4379,3740,51,248,7471,4818,4791,3069,4843,6136,1287,7296,5677,5266,507537,3489.3,715,724,2061,590,3848,5258,5922,3815
2024-10-07,2167,868,3734,947,1197,275,4879,3161,491,1907,1058,715,,,1415,1257,,4293,3451,50,242,7145,4163,4324,2871,4131,6011,1179,6764,5299,5095,507537,3489.3,715,724,2061,590,3848,5258,5922,3815
2024-10-08,2167,868,3734,947,1197,275,4879,2989,508,1860,1040,717,,,1441,1264,,4293,3451,50,242,7145,4163,4324,2871,4131,6011,1179,6764,5299,5095,507537,3489.3,715,724,2061,590,3848,5258,5922,3815
2024-10-09,2167,868,3734,947,1197,275,4879,2989,518,1860,1024,717,,,1441,1264,,4293,3451,50,242,7145,4163,4324,2871,4131,6011,1179,6764,5299,5095,486187,3489.3,715,724,2061,590,3848,5258,5922,3815
2024-10-10,2167,868,3734,947,1197,275,4879,2755,532,1790,1038,717,,,1455,1274,,4293,3451,50,242,7145,4163,4324,2871,4131,6011,1179,6764,5299,5095,486187,3349.3,716,730,2083,543,3784,5019,5761,3591
2024-10-11,2167,868,3734,947,1197,275,4879,2835,535,1809,1036,718,,,1435,1269,,4293,3451,50,242,7145,4163,4324,2871,4131,6011,1179,6764,5299,5095,486187,3349.3,716,730,2083,543,3784,5019,5761,3591
2024-10-14,2141,846,3752,948,1081,273,4831,2878,547,1814,1038,719,,,1409,1262,,4246,3327,48,242,6948,3989,4175,2747,3872,5859,1160,6335,5246,4893,486187,3349.3,716,730,2083,543,3784,5019,5761,3591
2024-10-15,2141,846,3752,948,1081,273,4831,2773,553,1766,1039,720,,,1364,1260,,4246,3327,48,242,6948,3989,4175,2747,3872,5859,1160,6335,5246,4893,486187,3349.3,716,730,2083,543,3784,5019,5761,3591
2024-10-16,2141,846,3752,948,1081,273,4831,2552,561,1676,1036,723,,,1309,1257,,4246,3327,48,242,6948,3989,4175,2747,3872,5859,1160,6335,5246,4893,505033,3349.3,716,730,2083,543,3784,5019,5761,3591
2024-10-17,2141,846,3752,948,1081,273,4831,2322,571,1594,1037,725,,,1288,1254,,4246,3327,48,242,6948,3989,4175,2747,3872,5859,1160,6335,5246,4893,505033,3215.9,716,729,2083,547,3438,4941,5609,3373
2024-10-18,2141,846,3752,948,1081,273,4831,2276,580,1576,1043,727,,,1285,1250,,4246,3327,48,242,6948,3989,4175,2747,3872,5859,1160,6335,5246,4893,505033,3215.9,716,729,2083,547,3438,4941,5609,3373
2024-10-21,2180,876,3813,933,1036,277,5006,2191,580,1546,1044,726,,,1278,1250,,4239,3209,48,244,6779,4141,3633,2577,3440,5765,1127,6156,5157,4732,505033,3215.9,716,729,2083,547,3438,4941,5609,3373
2024-10-22,2180,876,3813,933,1036,277,5006,2008,580,1480,1054,729,,,1260,1249,,4239,3209,48,244,6779,4141,3633,2577,3440,5765,1127,6156,5157,4732,505033,3215.9,716,729,2083,547,3438,4941,5609,3373
2024-10-23,2180,876,3813,933,1036,277,5006,1921,566,1445,1044,731,,,1238,1249,,4239,3209,48,244,6779,4141,3633,2577,3440,5765,1127,6156,5157,4732,510730,3215.9,716,729,2083,547,3438,4941,5609,3373
2024-10-24,2180,876,3813,933,1036,277,5006,1859,558,1417,1041,727,,,1216,1245,,4239,3209,48,244,6779,4141,3633,2577,3440,5765,1127,6156,5157,4732,510730,3094.8,710,761,2663,548,3296,4814,5266,3132
2024-10-25,2180,876,3813,933,1036,277,5006,1856,552,1410,1036,728,,,1201,1240,,4239,3209,48,244,6779,4141,3633,2577,3440,5765,1127,6156,5157,4732,510730,3094.8,710,761,2663,548,3296,4814,5266,3132
2024-10-28,2250,886,3924,1008,1044,284,5190,1786,545,1382,1013,723,,,1190,1234,,4259,3188,47,244,6731,4194,3469,2570,3329,5766,1132,6127,5158,4738,510730,3094.8,710,761,2663,548,3296,4814,5266,3132
2024-10-29,2250,886,3924,1008,1044,284,5190,1859,536,1402,992,722,,,1195,1221,,4259,3188,47,244,6731,4194,3469,2570,3329,5766,1132,6127,5158,4738,510730,3094.8,710,761,2663,548,3296,4814,5266,3132
2024-10-30,2250,886,3924,1008,1044,284,5190,1846,528,1395,971,720,,,1202,1207,,4259,3188,47,244,6731,4194,3469,2570,3329,5766,1132,6127,5158,4738,519415,3094.8,710,761,2663,548,3296,4814,5266,3132
2024-10-31,2250,886,3924,1008,1044,284,5190,1853,523,1388,966,719,,,1204,1182,,4259,3188,47,244,6731,4194,3469,2570,3329,5766,1132,6127,5158,4738,519415,3213,718,760,2664,543,3648,4839,5241,3396
2024-11-01,2250,886,3924,1008,1044,284,5190,1848,524,1378,957,718,,,1199,1163,,4259,3188,47,244,6731,4194,3469,2570,3329,5766,1132,6127,5158,4738,519415,3213,718,760,2664,543,3648,4839,5241,3396
2024-11-04,2343,963,4040,1092,977,270,5493,1849,509,1374,950,715,,,1195,1154,,4351,3259,47,242,6720,4364,4109,2470,4009,5876,1141,5759,5149,4706,519415,3213,718,760,2664,543,3648,4839,5241,3396
2024-11-05,2343,963,4040,1092,977,270,5493,1967,499,1405,944,710,,,1191,1136,,4351,3259,47,242,6720,4364,4109,2470,4009,5876,1141,5759,5149,4706,519415,3213,718,760,2664,543,3648,4839,5241,3396
2024-11-06,2343,963,4040,1092,977,270,5493,2060,485,1427,931,707,,,1185,1118,,4351,3259,47,242,6720,4364,4109,2470,4009,5876,1141,5759,5149,4706,516743,3213,718,760,2664,543,3648,4839,5241,3396
2024-11-07,2343,963,4040,1092,977,270,5493,2162,478,1451,922,705,,,1178,1098,,4351,3259,47,242,6720,4364,4109,2470,4009,5876,1141,5759,5149,4706,516743,3443.9,720,785,2624,524,4399,4806,5233,3954
2024-11-08,2343,963,4040,1092,977,270,5493,2316,466,1495,913,703,,,1176,1079,,4351,3259,47,242,6720,4364,4109,2470,4009,5876,1141,5759,5149,4706,516743,3443.9,720,785,2624,524,4399,4806,5233,3954
2024-11-11,2367,942,4048,1088,1159,266,5494,2517,462,1558,910,701,,,1182,1064,,4364,3256,49,242,6631,4351,4292,2542,4095,5751,1139,5704,5068,4678,516743,3443.9,720,785,2624,524,4399,4806,5233,3954
2024-11-12,2367,942,4048,1088,1159,266,5494,2753,460,1634,902,697,,,1194,1051,,4364,3256,49,242,6631,4351,4292,2542,4095,5751,1139,5704,5068,4678,516743,3443.9,720,785,2624,524,4399,4806,5233,3954
2024-11-13,2367,942,4048,1088,1159,266,5494,2746,460,1630,889,693,,,1208,1036,,4364,3256,49,242,6631,4351,4292,2542,4095,5751,1139,5704,5068,4678,516743,3443.9,720,785,2624,524,4399,4806,5233,3954
2024-11-14,2367,942,4048,1088,1159,266,5494,2936,470,1692,889,687,,,1213,1029,,4364,3256,49,242,6631,4351,4292,2542,4095,5751,1139,5704,5068,4678,516743,3440.5,720,782,2658,521,4400,4700,5222,4043
2024-11-15,2367,942,4048,1088,1159,266,5494,3229,477,1785,890,685,,,1212,1019,,4364,3256,49,242,6631,4351,4292,2542,4095,5751,1139,5704,5068,4678,516743,3440.5,720,782,2658,521,4400,4700,5222,4043
2024-11-18,2330,930,4125,1017,1043,275,5339,3162,495,1756,907,681,,,1202,1009,,4460,3183,49,241,6348,4228,4461,2581,4193,5584,1162,5360,4814,4640,516743,3440.5,720,782,2658,521,4400,4700,5222,4043
2024-11-19,2330,930,4125,1017,1043,275,5339,2808,534,1627,924,678,,,1171,999,,4460,3183,49,241,6348,4228,4461,2581,4193,5584,1162,5360,4814,4640,516743,3440.5,720,782,2658,521,4400,4700,5222,4043
2024-11-20,2330,930,4125,1017,1043,275,5339,2810,564,1616,915,675,,,1138,992,,4460,3183,49,241,6348,4228,4461,2581,4193,5584,1162,5360,4814,4640,516886,3440.5,720,782,2658,521,4400,4700,5222,4043
2024-11-21,2330,930,4125,1017,1043,275,5339,2724,600,1576,914,671,,,1106,987,,4460,3183,49,241,6348,4228,4461,2581,4193,5584,1162,5360,4814,4640,516886,3412.9,723,793,2672,517,4520,4488,5210,4071
2024-11-22,2330,930,4125,1017,1043,275,5339,2626,627,1537,908,670,,,1083,984,,4460,3183,49,241,6348,4228,4461,2581,4193,5584,1162,5360,4814,4640,516886,3412.9,723,793,2672,517,4520,4488,5210,4071
2024-11-25,2342,945,4190,1086,1048,270,5225,2613,705,1529,905,668,,,1068,984,,4511,3089,49,241,6164,3863,4516,2570,4205,5502,1184,5261,4379,4657,516886,3412.9,723,793,2672,517,4520,4488,5210,4071
2024-11-26,2342,945,4190,1086,1048,270,5225,2779,718,1581,889,664,,,1056,985,,4511,3089,49,241,6164,3863,4516,2570,4205,5502,1184,5261,4379,4657,516886,3412.9,723,793,2672,517,4520,4488,5210,4071
2024-11-27,2342,945,4190,1086,1048,270,5225,2569,725,1509,895,662,,,1044,988,,4511,3089,49,241,6164,3863,4516,2570,4205,5502,1184,5261,4379,4657,520798,3412.9,723,793,2672,517,4520,4488,5210,4071
2024-11-28,2342,945,4190,1086,1048,270,5225,2312,685,1419,893,661,,,1028,989,,4511,3089,49,241,6164,3863,4516,2570,4205,5502,1184,5261,4379,4657,520798,3330.6,721,789,2665,518,4490,4250,5182,3997
2024-11-29,2342,945,4190,1086,1048,270,5225,2133,663,1354,892,659,,,1018,980,,4511,3089,49,241,6164,3863,4516,2570,4205,5502,1184,5261,4379,4657,520798,3330.6,721,789,2665,518,4490,4250,5182,3997
2024-12-02,2450,1075,4307,1075,1023,273,5585,1973,620,1298,890,657,,,1009,979,,4452,3013,49,241,6021,3807,4617,2587,4471,5297,1200,5073,3898,4683,520798,3330.6,721,789,2665,518,4490,4250,5182,3997
2024-12-03,2450,1075,4307,1075,1023,273,5585,1792,587,1237,888,653,,,1005,979,,4452,3013,49,241,6021,3807,4617,2587,4471,5297,1200,5073,3898,4683,520798,3330.6,721,789,2665,518,4490,4250,5182,3997
2024-12-04,2450,1075,4307,1075,1023,273,5585,1609,579,1180,926,651,,,1014,982,,4452,3013,49,241,6021,3807,4617,2587,4471,5297,1200,5073,3898,4683,439362,3330.6,721,789,2665,518,4490,4250,5182,3997
2024-12-05,2450,1075,4307,1075,1023,273,5585,1530,601,1160,944,650,,,1040,979,,4452,3013,49,241,6021,3807,4617,2587,4471,5297,1200,5073,3898,4683,439362,3533,721,807,2649,514,5496,3719,5160,4775
2024-12-06,2450,1075,4307,1075,1023,273,5585,1535,625,1167,943,644,,,1067,974,,4452,3013,49,241,6021,3807,4617,2587,4471,5297,1200,5073,3898,4683,439362,3533,721,807,2649,514,5496,3719,5160,4775
2024-12-09,2581,1281,4510,1030,1109,273,5777,1532,665,1168,937,640,,,1079,971,,4343,3032,44,239,5971,3801,5208,2564,4953,5222,1239,4987,3606,4687,439362,3533,721,807,2649,514,5496,3719,5160,4775
2024-12-10,2581,1281,4510,1030,1109,273,5777,1503,686,1156,932,632,,,1077,967,,4343,3032,44,239,5971,3801,5208,2564,4953,5222,1239,4987,3606,4687,439362,3533,721,807,2649,514,5496,3719,5160,4775
2024-12-11,2581,1281,4510,1030,1109,273,5777,1377,687,1106,931,628,,,1053,962,,4343,3032,44,239,5971,3801,5208,2564,4953,5222,1239,4987,3606,4687,520894,3533,721,807,2649,514,5496,3719,5160,4775
2024-12-12,2581,1281,4510,1030,1109,273,5777,1252,661,1055,929,626,,,1021,961,,4343,3032,44,239,5971,3801,5208,2564,4953,5222,1239,4987,3606,4687,520894,3528.7,726,830,2622,520,5526,3582,5199,4855
2024-12-13,2581,1281,4510,1030,1109,273,5777,1263,661,1051,921,618,,,995,959,,4343,3032,44,239,5971,3801,5208,2564,4953,5222,1239,4987,3606,4687,520894,3528.7,726,830,2622,520,5526,3582,5199,4855
2024-12-16,2602,1304,4556,1163,1087,238,5722,1340,658,1071,922,608,,,977,955,,4263,3140,44,237,5943,3528,5459,2608,5249,5154,1250,5285,3971,4624,520894,3528.7,726,830,2622,520,5526,3582,5199,4855
2024-12-17,2602,1304,4556,1163,1087,238,5722,1308,637,1053,929,600,,,959,949,,4263,3140,44,237,5943,3528,5459,2608,5249,5154,1250,5285,3971,4624,520894,3528.7,726,830,2622,520,5526,3582,5199,4855
2024-12-18,2602,1304,4556,1163,1087,238,5722,1237,624,1028,918,593,,,957,947,,4263,3140,44,237,5943,3528,5459,2608,5249,5154,1250,5285,3971,4624,526166,3528.7,726,830,2622,520,5526,3582,5199,4855
2024-12-19,2602,1304,4556,1163,1087,238,5722,1079,627,976,914,586,,,964,944,,4263,3140,44,237,5943,3528,5459,2608,5249,5154,1250,5285,3971,4624,526166,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-20,2602,1304,4556,1163,1087,238,5722,1115,627,990,925,579,,,976,940,,4263,3140,44,237,5943,3528,5459,2608,5249,5154,1250,5285,3971,4624,526166,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-23,2510,1212,4411,1232,1140,291,5327,1132,629,994,929,573,,,980,932,,4233,3265,44,237,5844,3418,5633,2515,5419,5020,1267,5693,4500,4475,526166,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-24,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4233,3265,44,237,5844,3418,5633,2515,5419,5020,1267,5693,4500,4475,526166,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-25,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4233,3265,44,237,5844,3418,5633,2515,5419,5020,1267,5693,4500,4475,523912,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-26,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4233,3265,44,237,5844,3418,5633,2515,5419,5020,1267,5693,4500,4475,523912,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-27,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4233,3265,44,237,5844,3418,5633,2515,5419,5020,1267,5693,4500,4475,523912,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-30,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4326,3333,44,237,5871,3320,5617,2492,5432,4982,1277,5926,4786,4504,523912,3803.3,726,824,2713,508,5424,4499,6074,4819
2024-12-31,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4326,3333,44,237,5871,3320,5617,2492,5432,4982,1277,5926,4786,4504,523912,3803.3,726,824,2713,508,5424,4499,6074,4819
2025-01-01,2510,1212,4411,1232,1140,291,5327,1147,625,997,927,569,,,988,923,,4326,3333,44,237,5871,3320,5617,2492,5432,4982,1277,5926,4786,4504,389700,3803.3,726,824,2713,508,5424,4499,6074,4819
2025-01-02,2510,1212,4411,1232,1140,291,5327,1261,602,1029,853,554,,,1000,899,,4326,3333,44,237,5871,3320,5617,2492,5432,4982,1277,5926,4786,4504,389700,3904.8,728,838,2720,516,5420,4829,6445,4774
2025-01-03,2510,1212,4411,1232,1140,291,5327,1375,591,1072,841,549,,,1040,884,,4326,3333,44,237,5871,3320,5617,2492,5432,4982,1277,5926,4786,4504,389700,3904.8,728,838,2720,516,5420,4829,6445,4774
2025-01-06,2418,1452,3923,1161,1326,339,4966,1290,585,1043,829,539,,,1061,867,,4387,3480,49,254,5951,3451,5614,2482,5283,4908,1273,6467,5429,4577,389700,3904.8,728,838,2720,516,5420,4829,6445,4774
2025-01-07,2418,1452,3923,1161,1326,339,4966,1218,581,1015,814,532,,,1061,856,,4387,3480,49,254,5951,3451,5614,2482,5283,4908,1273,6467,5429,4577,389700,3904.8,728,838,2720,516,5420,4829,6445,4774
2025-01-08,2418,1452,3923,1161,1326,339,4966,1100,574,966,805,524,,,1037,846,,4387,3480,49,254,5951,3451,5614,2482,5283,4908,1273,6467,5429,4577,421410,3904.8,728,838,2720,516,5420,4829,6445,4774
2025-01-09,2418,1452,3923,1161,1326,339,4966,1164,606,969,799,515,,,992,830,,4387,3480,49,254,5951,3451,5614,2482,5283,4908,1273,6467,5429,4577,421410,3986.5,719,828,2698,522,5210,5476,7085,4375
2025-01-10,2418,1452,3923,1161,1326,339,4966,1448,629,1048,821,508,,,953,819,,4387,3480,49,254,5951,3451,5614,2482,5283,4908,1273,6467,5429,4577,421410,3986.5,719,828,2698,522,5210,5476,7085,4375
2025-01-13,2267,1345,3703,1164,1383,215,4484,1615,640,1093,855,502,,,926,809,,4387,3378,49,255,5829,3215,5524,2476,5062,4891,1259,6313,5195,4399,421410,3986.5,719,828,2698,522,5210,5476,7085,4375
2025-01-14,2267,1345,3703,1164,1383,215,4484,1604,708,1080,879,494,,,906,798,,4387,3378,49,255,5829,3215,5524,2476,5062,4891,1259,6313,5195,4399,421410,3986.5,719,828,2698,522,5210,5476,7085,4375
2025-01-15,2267,1345,3703,1164,1383,215,4484,1581,736,1063,884,477,,,894,783,,4387,3378,49,255,5829,3215,5524,2476,5062,4891,1259,6313,5195,4399,465390,3986.5,719,828,2698,522,5210,5476,7085,4375
2025-01-16,2267,1345,3703,1164,1383,215,4484,1482,753,1023,912,464,,,896,765,,4387,3378,49,255,5829,3215,5524,2476,5062,4891,1259,6313,5195,4399,465390,3855,725,828,2798,518,5086,5228,6825,4231
2025-01-17,2267,1345,3703,1164,1383,215,4484,1393,756,987,912,453,,,897,747,,4387,3378,49,255,5829,3215,5524,2476,5062,4891,1259,6313,5195,4399,465390,3855,725,828,2798,518,5086,5228,6825,4231
2025-01-20,2160,1265,3591,1061,1333,188,4243,1327,752,957,917,446,,,893,727,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,465390,3855,725,828,2798,518,5086,5228,6825,4231
2025-01-21,2160,1265,3591,1061,1333,188,4243,1284,756,928,902,436,,,874,703,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,465390,3855,725,828,2798,518,5086,5228,6825,4231
2025-01-22,2160,1265,3591,1061,1333,188,4243,1236,762,893,882,428,,,843,674,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,500160,3855,725,828,2798,518,5086,5228,6825,4231
2025-01-23,2160,1265,3591,1061,1333,188,4243,1081,746,824,856,418,,,804,654,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,500160,3444.7,721,821,2778,515,4562,4813,6377,3434
2025-01-24,2160,1265,3591,1061,1333,188,4243,983,725,778,845,411,,,774,639,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,500160,3444.7,721,821,2778,515,4562,4813,6377,3434
2025-01-27,2144,1176,3620,1103,1056,220,4447,983,690,778,840,411,,,774,639,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,500160,3444.7,721,821,2778,515,4562,4813,6377,3434
2025-01-28,2144,1176,3620,1103,1056,220,4447,983,667,778,843,411,,,774,639,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,500160,3444.7,721,821,2778,515,4562,4813,6377,3434
2025-01-29,2144,1176,3620,1103,1056,220,4447,983,654,778,850,411,,,774,639,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,454797,3444.7,721,821,2778,515,4562,4813,6377,3434
2025-01-30,2144,1176,3620,1103,1056,220,4447,983,653,778,868,411,,,774,639,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,454797,3364.2,721,839,2732,518,4400,4771,6288,3274
2025-01-31,2144,1176,3620,1103,1056,220,4447,874,662,735,876,377,,,800,603,,4158,3191,49,251,5182,2669,5274,2414,4634,4775,1240,6192,4957,4201,454797,3364.2,721,839,2732,518,4400,4771,6288,3274
2025-02-03,2160,1197,3641,1197,1141,181,4327,861,721,738,881,372,,,830,602,,3790,2951,49,224,4620,2291,4853,2382,3930,4554,1228,6029,4603,4082,454797,3364.2,721,839,2732,518,4400,4771,6288,3274
2025-02-04,2160,1197,3641,1197,1141,181,4327,844,715,753,898,371,,,901,605,,3790,2951,49,224,4620,2291,4853,2382,3930,4554,1228,6029,4603,4082,454797,3364.2,721,839,2732,518,4400,4771,6288,3274
2025-02-05,2160,1197,3641,1197,1141,181,4327,812,701,771,900,376,,,988,619,,3790,2951,49,224,4620,2291,4853,2382,3930,4554,1228,6029,4603,4082,513622,3364.2,721,839,2732,518,4400,4771,6288,3274
2025-02-06,2160,1197,3641,1197,1141,181,4327,812,706,793,903,388,,,1029,649,,3790,2951,49,224,4620,2291,4853,2382,3930,4554,1228,6029,4603,4082,513622,3272.5,707,833,2469,498,4236,4717,6212,3125
2025-02-07,2160,1197,3641,1197,1141,181,4327,840,700,815,903,398,,,1035,677,,3790,2951,49,224,4620,2291,4853,2382,3930,4554,1228,6029,4603,4082,513622,3272.5,707,833,2469,498,4236,4717,6212,3125
